ID,Name,Height,Weight,Age,Sex,Profession,Salary,Has_car
3818,Рогов Макар,188.0,76.0,38,м,инженер,310000,False
3819,Носов Арсен,185.0,113.0,35,м,бухгалтер,176000,False
3822,Хохлов Захар,174.0,83.0,79,м,программист,306000,False
3824,Кудрявцев Марк,172.0,102.0,20,м,продавец,220000,True
3825,Осипов Архип,191.0,108.0,34,м,студент,124000,True
3827,Ермаков Святослав,171.0,77.0,85,м,продавец,225000,False
3828,Смирнов Радий,193.0,71.0,44,м,продавец,10000,False
3829,Некрасов Серафим,187.0,70.0,40,м,преподаватель,492000,True
3832,Ильин Виктор,183.0,97.0,89,м,автослесарь,203000,False
3833,Самсонов Артемий,185.0,65.0,84,м,продавец,269000,True
3834,Николаев Вадим,187.0,50.0,31,м,программист,317000,True
3835,Герасимов Степан,168.0,57.0,73,м,продавец,60000,False
3836,Терентьев Никита,169.0,113.0,19,м,преподаватель,33000,True
3837,Туров Феликс,192.0,105.0,72,м,сантехник,258000,True
3838,Николаев Федот,168.0,116.0,23,м,студент,158000,True
3839,Михайлов Никанор,166.0,86.0,60,м,преподаватель,19000,False
3840,Григорьев Ярослав,167.0,62.0,56,м,студент,77000,True
3841,Фокин Серафим,176.0,112.0,31,м,преподаватель,35000,False
3842,Фадеев Григорий,193.0,96.0,57,м,автослесарь,130000,True
3843,Одинцов Добрыня,182.0,108.0,40,м,сантехник,121000,False
3844,Фадеев Данил,167.0,108.0,21,м,программист,315000,False
3845,Красильников Ренат,177.0,81.0,74,м,сантехник,352000,False
3846,Хохлов Иероним,184.0,51.0,36,м,инженер,456000,False
3847,Тимофеев Филимон,171.0,105.0,64,м,преподаватель,339000,False
3848,Никифоров Архип,178.0,68.0,28,м,инженер,367000,True
3850,Игнатов Лукьян,166.0,118.0,78,м,бухгалтер,106000,False
3851,Горбачёв Чарли,190.0,85.0,40,м,программист,368000,True
3852,Сидоров Леонтий,185.0,116.0,19,м,бухгалтер,199000,False
3853,Соболев Родион,172.0,92.0,21,м,автослесарь,256000,True
3854,Щукин Филипп,182.0,95.0,69,м,студент,211000,False
3857,Сорокин Аполлинарий,169.0,74.0,48,м,преподаватель,239000,False
3858,Лукин Осип,184.0,77.0,40,м,программист,476000,True
3859,Белов Булат,167.0,68.0,39,м,сантехник,350000,True
3860,Савин Игнат,168.0,81.0,28,м,инженер,140000,False
3861,Гуляев Марат,169.0,93.0,36,м,преподаватель,143000,True
3862,Шашков Наум,174.0,108.0,88,м,врач,192000,False
3863,Мышкин Игорь,166.0,85.0,29,м,врач,217000,True
3865,Голубев Викентий,166.0,65.0,24,м,автослесарь,14000,True
3866,Лукин Болеслав,182.0,66.0,80,м,автослесарь,407000,True
3867,Баранов Иосиф,170.0,104.0,30,м,инженер,284000,False
3868,Александров Олег,171.0,74.0,60,м,инженер,395000,False
3869,Доронин Борис,190.0,65.0,68,м,автослесарь,305000,False
3870,Сысоев Мирон,176.0,113.0,18,м,бухгалтер,374000,True
3872,Данилов Данил,189.0,56.0,30,м,инженер,278000,True
3874,Колобов Эльдар,167.0,65.0,85,м,бухгалтер,214000,True
3875,Баранов Андрей,190.0,87.0,35,м,преподаватель,173000,True
3876,Прохоров Вилен,181.0,92.0,48,м,бухгалтер,199000,True
3877,Коновалов Максим,187.0,87.0,89,м,студент,122000,False
3878,Артемьев Денис,192.0,74.0,45,м,продавец,352000,False
3880,Козлов Святослав,188.0,75.0,30,м,программист,284000,True
3881,Кононов Святослав,180.0,67.0,18,м,автослесарь,382000,True
3882,Пестов Иннокентий,191.0,54.0,70,м,программист,226000,False
3883,Александров Эдуард,192.0,95.0,85,м,врач,185000,True
3884,Кудрявцев Бронислав,168.0,86.0,29,м,инженер,410000,False
3886,Тарасов Яков,191.0,57.0,74,м,студент,59000,False
3887,Фомин Моисей,171.0,72.0,85,м,автослесарь,257000,False
3890,Гришин Еремей,176.0,95.0,49,м,программист,30000,True
3891,Моисеев Савелий,175.0,113.0,53,м,программист,256000,False
3892,Симонов Илларион,178.0,56.0,50,м,сантехник,321000,True
3893,Кудрявцев Леонид,170.0,54.0,55,м,врач,186000,False
3894,Сергеев Рустам,190.0,101.0,83,м,сантехник,132000,False
3895,Нестеров Антон,193.0,88.0,47,м,сантехник,428000,True
3897,Ефремов Евстахий,180.0,50.0,39,м,бухгалтер,316000,True
3898,Виноградов Георгий,183.0,92.0,70,м,программист,393000,False
3899,Лебедев Вадим,176.0,59.0,24,м,автослесарь,346000,False
3900,Воронов Арсений,183.0,67.0,38,м,инженер,184000,True
3901,Коновалов Евгений,176.0,94.0,79,м,продавец,374000,False
3902,Макаров Спартак,183.0,98.0,72,м,преподаватель,404000,False
3903,Давыдов Ренат,174.0,118.0,26,м,бухгалтер,128000,True
3904,Бобылёв Иеремия,178.0,104.0,77,м,программист,86000,True
3905,Мухин Терентий,177.0,92.0,39,м,сантехник,404000,False
3906,Осипов Артемий,175.0,58.0,33,м,автослесарь,131000,False
3907,Вишняков Давыд,190.0,87.0,88,м,инженер,340000,True
3908,Трофимов Фома,180.0,54.0,65,м,программист,143000,False
3909,Игнатов Вячеслав,176.0,100.0,76,м,студент,50000,False
3910,Кошелев Савва,165.0,61.0,43,м,преподаватель,180000,True
3911,Егоров Олег,186.0,58.0,19,м,продавец,87000,True
3912,Стрелков Эльдар,171.0,82.0,26,м,преподаватель,334000,True
3913,Беляев Станислав,177.0,50.0,43,м,сантехник,10000,False
3914,Сидоров Дмитрий,193.0,99.0,21,м,автослесарь,261000,False
3916,Шестаков Кузьма,169.0,118.0,36,м,студент,66000,True
3917,Антонов Евгений,171.0,56.0,64,м,преподаватель,129000,True
3918,Рогов Герман,190.0,111.0,52,м,продавец,428000,False
3919,Сидоров Никола,187.0,51.0,88,м,программист,34000,False
3920,Гущин Никита,169.0,60.0,55,м,инженер,362000,True
3921,Ситников Тимофей,185.0,97.0,67,м,инженер,84000,True
3922,Ширяев Федот,186.0,66.0,70,м,инженер,54000,False
3923,Блинов Влас,189.0,98.0,29,м,продавец,474000,False
3924,Титов Агафон,182.0,91.0,60,м,продавец,408000,True
3925,Королёв Пётр,190.0,69.0,33,м,сантехник,79000,False
3926,Симонов Леонтий,190.0,111.0,69,м,преподаватель,458000,True
3927,Гусев Марат,168.0,85.0,55,м,программист,42000,True
3928,Маслов Бронислав,192.0,85.0,89,м,бухгалтер,376000,False
3929,Николаев Роман,174.0,108.0,85,м,сантехник,442000,False
3930,Данилов Константин,189.0,89.0,84,м,преподаватель,247000,False
3931,Самойлов Серафим,165.0,63.0,77,м,сантехник,451000,False
3932,Дорофеев Еремей,194.0,67.0,38,м,сантехник,461000,False
3933,Селезнёв Никон,190.0,68.0,50,м,преподаватель,55000,False
3934,Борисов Серафим,172.0,79.0,31,м,бухгалтер,194000,False
3935,Тетерин Севастьян,179.0,102.0,38,м,инженер,301000,True
3937,Лыткин Степан,190.0,109.0,49,м,бухгалтер,403000,False
3938,Корнилов Альберт,181.0,65.0,18,м,бухгалтер,289000,False
3940,Шаров Бронислав,175.0,76.0,27,м,автослесарь,339000,False
3941,Зайцев Иеремия,189.0,77.0,38,м,программист,59000,True
3942,Тарасов Влас,194.0,72.0,46,м,инженер,394000,False
3943,Щербаков Назар,167.0,95.0,29,м,программист,190000,False
3944,Гурьев Касьян,175.0,72.0,27,м,программист,243000,True
3945,Николаев Иннокентий,171.0,87.0,27,м,программист,151000,True
3946,Белов Ринат,170.0,114.0,85,м,продавец,258000,False
3947,Сазонов Моисей,165.0,85.0,30,м,автослесарь,224000,False
3948,Блинов Осип,181.0,68.0,85,м,продавец,402000,False
3949,Анисимов Фома,176.0,78.0,61,м,студент,469000,True
3951,Горшков Илларион,194.0,79.0,76,м,продавец,311000,True
3952,Горбунов Альберт,183.0,100.0,80,м,инженер,441000,False
3953,Беляев Булат,173.0,109.0,70,м,программист,104000,False
3954,Некрасов Богдан,173.0,84.0,77,м,автослесарь,209000,False
3955,Котов Демьян,178.0,118.0,83,м,бухгалтер,432000,True
3956,Ковалёв Арсентий,181.0,109.0,53,м,инженер,331000,False
3957,Комаров Остап,172.0,73.0,49,м,программист,111000,True
3958,Владимиров Павел,188.0,63.0,35,м,студент,207000,True
3959,Харитонов Кир,186.0,53.0,77,м,инженер,121000,True
3960,Кудряшов Филат,168.0,92.0,71,м,врач,265000,True
3961,Игнатов Ростислав,170.0,56.0,38,м,автослесарь,424000,False
3963,Якушев Радослав,174.0,77.0,35,м,бухгалтер,43000,True
3964,Буров Богдан,189.0,54.0,52,м,врач,105000,False
3965,Пахомов Август,180.0,84.0,62,м,преподаватель,94000,True
3966,Силин Вениамин,174.0,97.0,33,м,сантехник,181000,True
3967,Матвеев Захар,175.0,64.0,55,м,программист,475000,True
3968,Кузнецов Семён,193.0,82.0,58,м,продавец,87000,False
3969,Шарапов Эдуард,176.0,91.0,51,м,автослесарь,499000,True
3970,Данилов Глеб,170.0,92.0,68,м,бухгалтер,313000,False
3971,Ершов Леонтий,169.0,88.0,46,м,автослесарь,237000,False
3972,Константинов Илларион,171.0,107.0,24,м,сантехник,186000,True
3973,Брагин Григорий,193.0,96.0,59,м,сантехник,101000,True
3975,Петров Арсентий,179.0,103.0,22,м,продавец,40000,True
3976,Зыков Наум,173.0,75.0,50,м,автослесарь,279000,True
3977,Кондратьев Влад,180.0,97.0,62,м,автослесарь,75000,True
3978,Емельянов Михаил,192.0,66.0,88,м,бухгалтер,471000,False
3979,Герасимов Борис,181.0,90.0,79,м,преподаватель,488000,True
3980,Фомин Давыд,185.0,116.0,60,м,автослесарь,413000,False
